timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,source_action,entry_debit_estimate,estimated_total_spread,estimated_spread_ratio,max_acceptable_option_spread,synthetic_chain_state_path,synthetic_chain_report_path
2025-08-01T17:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,6226.24,6245.0,2276,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6145.0,6245.0,6365.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-01T17:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,6228.28,6245.0,2277,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6145.0,6245.0,6365.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-01T17:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,6228.61,6245.0,2278,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6145.0,6245.0,6365.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-01T17:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,6225.06,6245.0,2279,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6145.0,6245.0,6365.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-01T18:00:00+00:00,SPX,ENTRY_FILTERED,IDLE,6221.44,6245.0,2280,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6145.0,6245.0,6365.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-01T18:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,6228.66,6240.0,2281,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6140.0,6240.0,6360.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-01T18:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,6230.88,6240.0,2282,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6140.0,6240.0,6360.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T17:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,6322.39,6315.0,2283,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T17:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,6323.02,6315.0,2284,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T17:35:00+00:00,SPX,ENTRY_FILTERED,IDLE,6322.24,6315.0,2285,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T17:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,6319.0,6315.0,2286,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T17:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,6317.52,6315.0,2287,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T17:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,6317.76,6315.0,2288,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T17:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,6317.43,6315.0,2289,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:00:00+00:00,SPX,ENTRY_FILTERED,IDLE,6320.83,6320.0,2290,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:05:00+00:00,SPX,ENTRY_FILTERED,IDLE,6319.17,6320.0,2291,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:10:00+00:00,SPX,ENTRY_FILTERED,IDLE,6317.99,6320.0,2292,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:15:00+00:00,SPX,ENTRY_FILTERED,IDLE,6318.04,6320.0,2293,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,6319.64,6320.0,2294,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,6319.35,6320.0,2295,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,6321.77,6320.0,2296,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:35:00+00:00,SPX,ENTRY_FILTERED,IDLE,6322.2,6320.0,2297,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,6318.95,6320.0,2298,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,6318.77,6320.0,2299,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,6318.05,6320.0,2300,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T18:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,6317.49,6320.0,2301,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-04T19:00:00+00:00,SPX,ENTRY_FILTERED,IDLE,6317.94,6320.0,2302,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T15:00:00+00:00,SPX,ENTRY_FILTERED,IDLE,6300.97,6320.0,2303,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T15:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,6298.52,6320.0,2304,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T15:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,6298.41,6320.0,2305,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T15:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,6298.64,6315.0,2306,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T15:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,6295.25,6315.0,2307,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T15:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,6295.68,6315.0,2308,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T15:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,6296.53,6315.0,2309,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T15:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,6300.05,6315.0,2310,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T16:35:00+00:00,SPX,ENTRY_FILTERED,IDLE,6309.35,6310.0,2311,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T16:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,6304.53,6310.0,2312,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T16:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,6301.18,6305.0,2313,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6205.0,6305.0,6425.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T16:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,6310.02,6305.0,2314,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6205.0,6305.0,6425.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T16:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,6308.47,6305.0,2315,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6205.0,6305.0,6425.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T17:00:00+00:00,SPX,ENTRY_FILTERED,IDLE,6308.14,6305.0,2316,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6205.0,6305.0,6425.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T17:05:00+00:00,SPX,ENTRY_FILTERED,IDLE,6310.22,6305.0,2317,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6205.0,6305.0,6425.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T17:15:00+00:00,SPX,ENTRY_FILTERED,IDLE,6312.6,6305.0,2318,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6205.0,6305.0,6425.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T17:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,6312.49,6305.0,2319,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6205.0,6305.0,6425.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T17:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,6315.29,6305.0,2320,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6205.0,6305.0,6425.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T17:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,6318.91,6305.0,2321,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6205.0,6305.0,6425.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T17:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,6321.22,6305.0,2322,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6205.0,6305.0,6425.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T17:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,6320.8,6305.0,2323,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6205.0,6305.0,6425.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T18:00:00+00:00,SPX,ENTRY_FILTERED,IDLE,6318.94,6310.0,2324,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T18:05:00+00:00,SPX,ENTRY_FILTERED,IDLE,6317.55,6310.0,2325,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T18:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,6303.97,6310.0,2326,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T18:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,6304.14,6310.0,2327,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T18:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,6301.38,6310.0,2328,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T18:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,6303.34,6310.0,2329,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-05T19:00:00+00:00,SPX,ENTRY_FILTERED,IDLE,6307.01,6310.0,2330,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T13:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,6309.04,6310.0,2331,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T14:10:00+00:00,SPX,ENTRY_FILTERED,IDLE,6314.17,6310.0,2332,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T14:15:00+00:00,SPX,ENTRY_FILTERED,IDLE,6312.52,6310.0,2333,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T14:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,6303.25,6310.0,2334,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T14:35:00+00:00,SPX,ENTRY_FILTERED,IDLE,6319.13,6310.0,2335,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T15:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,6346.65,6320.0,2336,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T16:10:00+00:00,SPX,ENTRY_FILTERED,IDLE,6344.5,6325.0,2337,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6225.0,6325.0,6445.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T16:15:00+00:00,SPX,ENTRY_FILTERED,IDLE,6345.4,6325.0,2338,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6225.0,6325.0,6445.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T16:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,6343.5,6325.0,2339,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6225.0,6325.0,6445.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T16:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,6342.86,6325.0,2340,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6225.0,6325.0,6445.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T16:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,6342.24,6330.0,2341,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6230.0,6330.0,6450.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T16:35:00+00:00,SPX,ENTRY_FILTERED,IDLE,6344.85,6330.0,2342,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6230.0,6330.0,6450.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T16:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,6340.04,6330.0,2343,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6230.0,6330.0,6450.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
2025-08-06T16:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,6341.01,6330.0,2344,Synthetic chain spread gate rejected the modeled entry.,PRIMARY,6230.0,6330.0,6450.0,100.0,100.0,120.0,broken_upper,7,ENTER_PRIMARY,29.7106,4.4094,0.1484,1.35,corridor_outputs\paper_runner\SPX\paper_state.json,corridor_outputs\paper_runner\SPX\paper_daily_report.json
