timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,entry_slippage_cost,entry_commission_cost,paper_spread_entry_penalty,paper_spread_close_penalty,paper_spread_penalty_round_trip,modeled_max_loss,contracts_per_layer,option_multiplier,drift_distance,primary_return_pct,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,close_slippage_cost,close_commission_cost,stress_profile,drift_count,sessions_held
2025-07-31T19:45:00+00:00,SPX,STOP_LOSS,ACTIVE_CENTERED,6343.13,6380.0,91.0,Primary stop-loss reached.,PRIMARY,6280.0,6380.0,6500.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,-0.2578,22.89,24.0123,-7.949,-5.6983,1.1283,1.1023,0.026,none,,
2025-08-01T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6224.38,6245.0,92.0,Opened the primary butterfly corridor layer.,PRIMARY,6145.0,6245.0,6365.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-01T17:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6228.29,6245.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.71,,,,,,,,,,,
2025-08-01T18:05:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6215.77,6240.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,24.23,,,,,,,,,,8.0,
2025-08-01T18:10:00+00:00,SPX,REBUILT,REBUILD,6216.18,6245.0,92.0,Removed prior layers for rebuild.,PRIMARY,6145.0,6245.0,6365.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,,24.4167,25.5401,-6.4223,-4.1705,1.1283,1.1023,0.026,none,,
2025-08-01T18:10:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6216.18,6240.0,93.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6140.0,6240.0,6360.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-01T18:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6220.7,6240.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.3,,,,,,,,,,,
2025-08-01T18:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6228.66,6240.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04T13:45:00+00:00,SPX,ABORTED,ACTIVE_CENTERED,6302.99,6240.0,93.0,Regime turned TREND_UP.,PRIMARY,6140.0,6240.0,6360.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,,25.7793,27.6373,-5.0596,-2.0733,1.1283,1.1023,0.026,none,,
2025-08-04T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6322.39,6315.0,94.0,Opened the primary butterfly corridor layer.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-05T13:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6342.19,6325.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.19,,,,,,,,,,,
2025-08-05T13:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6338.87,6325.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05T14:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6314.7,6315.0,94.0,Primary take-profit reached.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,0.2462,38.4316,39.3619,7.5927,9.6513,1.1283,1.1023,0.026,none,,
2025-08-05T15:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6300.97,6320.0,95.0,Opened the primary butterfly corridor layer.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-05T15:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6303.11,6320.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.89,,,,,,,,,,,
2025-08-05T15:40:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6295.25,6315.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,19.75,,,,,,,,,,8.0,
2025-08-05T15:45:00+00:00,SPX,REBUILT,REBUILD,6295.68,6320.0,95.0,Removed prior layers for rebuild.,PRIMARY,6220.0,6320.0,6440.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,,25.2923,26.4157,-5.5467,-3.2949,1.1283,1.1023,0.026,none,,
2025-08-05T15:45:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6295.68,6315.0,96.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-05T15:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6296.53,6315.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,18.47,,,,,,,,,,,
2025-08-05T15:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6300.05,6315.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05T17:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6321.27,6305.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.27,,,,,,,,,,,
2025-08-05T18:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6318.94,6310.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6313.28,6315.0,96.0,Primary take-profit reached.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,0.2436,38.352,39.2823,7.513,9.5717,1.1283,1.1023,0.026,none,,
2025-08-06T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6309.04,6310.0,97.0,Opened the primary butterfly corridor layer.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-06T14:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6328.61,6310.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,18.61,,,,,,,,,,,
2025-08-06T15:30:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6342.12,6315.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,27.12,,,,,,,,,,8.0,
2025-08-06T15:35:00+00:00,SPX,REBUILT,REBUILD,6336.84,6310.0,97.0,Removed prior layers for rebuild.,PRIMARY,6210.0,6310.0,6430.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,,25.9108,27.0283,-4.9281,-2.6824,1.1283,1.1023,0.026,none,,
2025-08-06T15:35:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6336.84,6315.0,98.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-06T15:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6340.34,6315.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,25.34,,,,,,,,,,,
2025-08-06T16:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6342.24,6330.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T13:30:00+00:00,SPX,STOP_LOSS,ACTIVE_CENTERED,6385.87,6315.0,98.0,Primary stop-loss reached.,PRIMARY,6215.0,6315.0,6435.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,-0.3576,19.8124,20.7427,-11.0265,-8.9679,1.1283,1.1023,0.026,none,,
2025-08-07T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6384.02,6355.0,99.0,Opened the primary butterfly corridor layer.,PRIMARY,6255.0,6355.0,6475.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-07T14:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6378.37,6355.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,23.37,,,,,,,,,,,
2025-08-07T14:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6369.36,6355.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T15:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6338.81,6355.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.19,,,,,,,,,,,
2025-08-07T15:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6340.35,6355.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T15:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6338.27,6355.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.73,,,,,,,,,,,
2025-08-07T16:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6341.07,6355.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T16:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6339.96,6355.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.04,,,,,,,,,,,
2025-08-07T16:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6344.0,6355.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T16:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6324.67,6350.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,25.33,,,,,,,,,,,
2025-08-07T16:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6337.21,6345.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T17:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6327.12,6345.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.88,,,,,,,,,,,
2025-08-07T17:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6325.01,6340.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T17:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6322.18,6340.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.82,,,,,,,,,,,
2025-08-07T17:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6327.95,6340.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T17:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6319.45,6340.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,20.55,,,,,,,,,,,
2025-08-07T17:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6320.95,6335.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T18:15:00+00:00,SPX,STOP_LOSS,ACTIVE_CENTERED,6311.14,6355.0,99.0,Primary stop-loss reached.,PRIMARY,6255.0,6355.0,6475.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,-0.2795,22.2189,23.3184,-8.62,-6.3922,1.1283,1.1023,0.026,none,,
2025-08-07T18:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6317.46,6330.0,100.0,Opened the primary butterfly corridor layer.,PRIMARY,6230.0,6330.0,6450.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-07T18:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6314.96,6330.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.04,,,,,,,,,,,
2025-08-07T18:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6319.2,6325.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08T13:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6371.03,6330.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,41.03,,,,,,,,,,,
2025-08-08T13:50:00+00:00,SPX,ABORTED,DRIFTING,6373.31,6330.0,100.0,Regime turned TREND_UP.,PRIMARY,6230.0,6330.0,6450.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,,26.7206,27.6734,-4.1183,-2.0372,1.1283,1.1023,0.026,none,,
2025-08-08T16:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6388.21,6380.0,101.0,Opened the primary butterfly corridor layer.,PRIMARY,6280.0,6380.0,6500.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-11T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6387.79,6380.0,101.0,Primary take-profit reached.,PRIMARY,6280.0,6380.0,6500.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,0.7322,53.4197,55.3886,22.5807,25.6779,1.1283,1.1023,0.026,none,,
2025-08-11T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6393.37,6390.0,102.0,Opened the primary butterfly corridor layer.,PRIMARY,6290.0,6390.0,6510.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-11T16:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6405.25,6390.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.25,,,,,,,,,,,
2025-08-11T16:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6404.09,6390.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-12T13:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6394.4,6390.0,102.0,Primary take-profit reached.,PRIMARY,6290.0,6390.0,6510.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,0.2502,38.556,39.4863,7.717,9.7757,1.1283,1.1023,0.026,none,,
2025-08-12T14:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6401.93,6385.0,103.0,Opened the primary butterfly corridor layer.,PRIMARY,6285.0,6385.0,6505.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-12T14:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6407.12,6385.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,22.12,,,,,,,,,,,
2025-08-12T14:45:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6415.11,6390.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,25.11,,,,,,,,,,8.0,
2025-08-12T14:50:00+00:00,SPX,REBUILT,REBUILD,6416.39,6385.0,103.0,Removed prior layers for rebuild.,PRIMARY,6285.0,6385.0,6505.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,,24.9112,26.0347,-5.9277,-3.6759,1.1283,1.1023,0.026,none,,
2025-08-12T14:50:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6416.39,6395.0,104.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6295.0,6395.0,6515.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-12T14:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6416.79,6395.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,21.79,,,,,,,,,,,
2025-08-12T15:50:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6426.24,6405.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,21.24,,,,,,,,,,12.0,
2025-08-12T15:55:00+00:00,SPX,REBUILT,REBUILD,6429.97,6395.0,104.0,Removed prior layers for rebuild.,PRIMARY,6295.0,6395.0,6515.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,,24.4083,25.5296,-6.4307,-4.181,1.1283,1.1023,0.026,none,,
2025-08-12T15:55:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6429.97,6410.0,105.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6310.0,6410.0,6530.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-12T16:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6428.65,6410.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,18.65,,,,,,,,,,,
2025-08-12T16:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6429.56,6415.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-12T16:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6432.3,6415.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.3,,,,,,,,,,,
2025-08-12T16:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6434.17,6420.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-12T16:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6435.93,6420.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.93,,,,,,,,,,,
2025-08-12T17:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6434.71,6425.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T13:30:00+00:00,SPX,STOP_LOSS,ACTIVE_CENTERED,6470.04,6410.0,105.0,Primary stop-loss reached.,PRIMARY,6310.0,6410.0,6530.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,-0.264,22.6969,23.6272,-8.1421,-6.0834,1.1283,1.1023,0.026,none,,
2025-08-13T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6474.59,6445.0,106.0,Opened the primary butterfly corridor layer.,PRIMARY,6345.0,6445.0,6565.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-13T14:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6470.3,6445.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,25.3,,,,,,,,,,,
2025-08-13T14:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6463.48,6450.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-14T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6448.27,6445.0,106.0,Primary take-profit reached.,PRIMARY,6345.0,6445.0,6565.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,0.2552,38.7079,39.6382,7.8689,9.9276,1.1283,1.1023,0.026,none,,
2025-08-14T14:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6456.32,6455.0,107.0,Opened the primary butterfly corridor layer.,PRIMARY,6355.0,6455.0,6575.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-15T13:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6455.27,6455.0,107.0,Primary take-profit reached.,PRIMARY,6355.0,6455.0,6575.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,0.2822,39.5422,40.4725,8.7032,10.7619,1.1283,1.1023,0.026,none,,
2025-08-15T14:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6461.05,6465.0,108.0,Opened the primary butterfly corridor layer.,PRIMARY,6365.0,6465.0,6585.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-15T15:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6442.57,6460.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.43,,,,,,,,,,,
2025-08-15T15:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6450.56,6460.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-18T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6450.28,6465.0,108.0,Primary take-profit reached.,PRIMARY,6365.0,6465.0,6585.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,0.6356,50.4399,52.4359,19.601,22.7253,1.1283,1.1023,0.026,none,,
2025-08-18T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6451.7,6455.0,109.0,Opened the primary butterfly corridor layer.,PRIMARY,6355.0,6455.0,6575.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-19T13:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6446.5,6455.0,109.0,Primary take-profit reached.,PRIMARY,6355.0,6455.0,6575.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,0.2064,37.2047,38.135,6.3657,8.4244,1.1283,1.1023,0.026,none,,
2025-08-19T14:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6452.76,6445.0,110.0,Opened the primary butterfly corridor layer.,PRIMARY,6345.0,6445.0,6565.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-19T14:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6427.62,6445.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.38,,,,,,,,,,,
2025-08-19T15:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6431.09,6445.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-19T15:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6427.29,6445.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.71,,,,,,,,,,,
2025-08-19T15:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6430.94,6445.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-19T15:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6422.68,6440.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.32,,,,,,,,,,,
2025-08-19T16:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6420.54,6435.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-19T16:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6418.58,6435.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.42,,,,,,,,,,,
2025-08-19T17:00:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6408.08,6430.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,21.92,,,,,,,,,,8.0,
2025-08-19T17:05:00+00:00,SPX,STOP_LOSS,REBUILD,6403.97,6445.0,110.0,Primary stop-loss reached.,PRIMARY,6345.0,6445.0,6565.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,,1.1283,,,0.0,0.0,0.0,,1.0,100.0,,-0.2706,22.4933,23.603,-8.3456,-6.1076,1.1283,1.1023,0.026,none,,
2025-08-19T17:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6409.98,6425.0,111.0,Opened the primary butterfly corridor layer.,PRIMARY,6325.0,6425.0,6545.0,100.0,100.0,120.0,broken_upper,7.0,30.839,29.7106,1.1283,1.1283,1.1023,0.026,0.0,0.0,0.0,50.839,1.0,100.0,,,,,,,,,,,,
2025-08-19T17:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6406.68,6425.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,18.32,,,,,,,,,,,
2025-08-19T17:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6412.68,6425.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-20T13:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6387.85,6405.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.15,,,,,,,,,,,
