timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,entry_slippage_cost,entry_commission_cost,paper_spread_entry_penalty,paper_spread_close_penalty,paper_spread_penalty_round_trip,modeled_max_loss,contracts_per_layer,option_multiplier,drift_distance,primary_return_pct,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,close_slippage_cost,close_commission_cost,stress_profile,drift_count
2026-03-20T16:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6551.61,6555.0,23.0,Opened the primary butterfly corridor layer.,PRIMARY,6435.0,6555.0,6655.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-20T17:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6534.09,6550.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.91,,,,,,,,,,
2026-03-20T17:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6539.22,6550.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20T18:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6534.32,6550.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.68,,,,,,,,,,
2026-03-20T18:35:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6509.33,6545.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,35.67,,,,,,,,,,8.0
2026-03-20T18:40:00+00:00,SPX,STOP_LOSS,REBUILD,6507.28,6555.0,23.0,Primary stop-loss reached.,PRIMARY,6435.0,6555.0,6655.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,-0.2565,26.4719,27.3929,-9.1339,-7.328,0.8849,0.8589,0.026,none,
2026-03-24T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6559.64,6575.0,24.0,Opened the primary butterfly corridor layer.,PRIMARY,6455.0,6575.0,6675.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-24T17:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6555.19,6575.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.81,,,,,,,,,,
2026-03-24T17:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6567.19,6575.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-24T18:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6590.67,6570.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,20.67,,,,,,,,,,
2026-03-24T18:40:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6579.16,6570.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-25T13:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6604.1,6575.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,29.1,,,,,,,,,,
2026-03-25T14:20:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6598.64,6580.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,18.64,,,,,,,,,,8.0
2026-03-25T14:25:00+00:00,SPX,REBUILT,REBUILD,6606.87,6575.0,24.0,Removed prior layers for rebuild.,PRIMARY,6455.0,6575.0,6675.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,37.2693,39.2371,1.6635,4.5162,0.8849,0.8589,0.026,none,
2026-03-25T14:25:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6606.87,6580.0,25.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6460.0,6580.0,6680.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-25T14:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6612.61,6585.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,27.61,,,,,,,,,,
2026-03-25T15:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6598.02,6590.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-26T13:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6559.75,6580.0,25.0,Primary take-profit reached.,PRIMARY,6460.0,6580.0,6680.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,0.2136,43.2126,45.2085,7.6068,10.4876,0.8849,0.8589,0.026,none,
2026-03-26T15:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6542.89,6565.0,26.0,Opened the primary butterfly corridor layer.,PRIMARY,6445.0,6565.0,6665.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-26T15:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6537.74,6565.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,27.26,,,,,,,,,,
2026-03-26T16:15:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6533.63,6555.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,21.37,,,,,,,,,,10.0
2026-03-26T16:20:00+00:00,SPX,REBUILT,REBUILD,6528.62,6565.0,26.0,Removed prior layers for rebuild.,PRIMARY,6445.0,6565.0,6665.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,28.3281,29.2323,-7.2777,-5.4886,0.8849,0.8589,0.026,none,
2026-03-26T16:20:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6528.62,6550.0,27.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6430.0,6550.0,6650.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-26T16:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6520.2,6550.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,29.8,,,,,,,,,,
2026-03-26T17:20:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6508.91,6535.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,26.09,,,,,,,,,,12.0
2026-03-26T17:25:00+00:00,SPX,REBUILT,REBUILD,6511.01,6550.0,27.0,Removed prior layers for rebuild.,PRIMARY,6430.0,6550.0,6650.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,27.8945,28.802,-7.7113,-5.9189,0.8849,0.8589,0.026,none,
2026-03-26T17:25:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6511.01,6535.0,28.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6415.0,6535.0,6635.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-26T17:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6514.75,6535.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,20.25,,,,,,,,,,
2026-03-26T18:25:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6490.85,6520.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,29.15,,,,,,,,,,12.0
2026-03-26T18:30:00+00:00,SPX,REBUILT,REBUILD,6496.33,6535.0,28.0,Removed prior layers for rebuild.,PRIMARY,6415.0,6535.0,6635.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,27.9566,28.8641,-7.6492,-5.8568,0.8849,0.8589,0.026,none,
2026-03-26T18:30:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6496.33,6515.0,29.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6395.0,6515.0,6615.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-26T18:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6498.79,6515.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.21,,,,,,,,,,
2026-03-26T18:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6500.26,6510.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-26T19:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6492.12,6510.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.88,,,,,,,,,,
2026-03-26T19:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6490.59,6505.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-26T19:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6486.0,6505.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,
2026-03-27T13:30:00+00:00,SPX,STOP_LOSS,ACTIVE_CENTERED,6430.49,6515.0,29.0,Primary stop-loss reached.,PRIMARY,6395.0,6515.0,6615.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,-0.4069,21.1191,22.9207,-14.4867,-11.8002,0.8849,0.8589,0.026,none,
2026-03-27T17:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6388.26,6415.0,30.0,Opened the primary butterfly corridor layer.,PRIMARY,6295.0,6415.0,6515.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-27T17:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6386.07,6415.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,28.93,,,,,,,,,,
2026-03-27T18:30:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6382.77,6405.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,22.23,,,,,,,,,,8.0
2026-03-27T18:35:00+00:00,SPX,REBUILT,REBUILD,6381.77,6415.0,30.0,Removed prior layers for rebuild.,PRIMARY,6295.0,6415.0,6515.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,28.8593,29.7603,-6.7464,-4.9606,0.8849,0.8589,0.026,none,
2026-03-27T18:35:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6381.77,6405.0,31.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6285.0,6405.0,6505.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-27T18:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6384.4,6400.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,
2026-03-27T19:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6376.43,6390.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27T19:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6373.29,6390.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.71,,,,,,,,,,
2026-03-27T19:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6377.67,6390.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-30T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6413.8,6405.0,31.0,Primary take-profit reached.,PRIMARY,6285.0,6405.0,6505.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,1.121,75.5191,76.9067,39.9133,42.1858,0.8849,0.8589,0.026,none,
2026-03-30T14:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6388.75,6380.0,32.0,Opened the primary butterfly corridor layer.,PRIMARY,6260.0,6380.0,6480.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-30T14:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6399.58,6380.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.58,,,,,,,,,,
2026-03-30T15:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6393.01,6380.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-30T15:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6404.21,6385.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.21,,,,,,,,,,
2026-03-30T15:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6398.16,6385.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-30T17:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6373.34,6390.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.66,,,,,,,,,,
2026-03-30T17:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6378.28,6390.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-30T17:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6369.57,6385.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.43,,,,,,,,,,
2026-03-30T17:45:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6360.21,6385.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,24.79,,,,,,,,,,8.0
2026-03-30T17:50:00+00:00,SPX,REBUILT,REBUILD,6358.94,6380.0,32.0,Removed prior layers for rebuild.,PRIMARY,6260.0,6380.0,6480.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,32.7733,33.7293,-2.8324,-0.9917,0.8849,0.8589,0.026,none,
2026-03-30T17:50:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6358.94,6380.0,33.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6260.0,6380.0,6480.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-30T17:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6359.33,6380.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,20.67,,,,,,,,,,
2026-03-30T18:50:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6342.63,6365.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,22.37,,,,,,,,,,12.0
2026-03-30T18:55:00+00:00,SPX,REBUILT,REBUILD,6342.0,6380.0,33.0,Removed prior layers for rebuild.,PRIMARY,6260.0,6380.0,6480.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,28.0866,28.9941,-7.5192,-5.7268,0.8849,0.8589,0.026,none,
2026-03-30T18:55:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6342.0,6365.0,34.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6245.0,6365.0,6465.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-03-30T19:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6339.29,6365.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,25.71,,,,,,,,,,
2026-03-30T19:15:00+00:00,SPX,ABORTED,DRIFTING,6324.43,6365.0,34.0,Regime turned TREND_DOWN.,PRIMARY,6245.0,6365.0,6465.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,27.2819,28.1742,-8.3239,-6.5467,0.8849,0.8589,0.026,none,
2026-04-01T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6607.83,6595.0,35.0,Opened the primary butterfly corridor layer.,PRIMARY,6475.0,6595.0,6695.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-04-01T18:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6584.3,6600.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.7,,,,,,,,,,
2026-04-01T18:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6585.4,6600.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01T18:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6583.99,6600.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.01,,,,,,,,,,
2026-04-01T18:45:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6571.3,6595.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,23.7,,,,,,,,,,8.0
2026-04-01T18:50:00+00:00,SPX,REBUILT,REBUILD,6570.07,6595.0,35.0,Removed prior layers for rebuild.,PRIMARY,6475.0,6595.0,6695.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,30.7946,31.7083,-4.8111,-3.0126,0.8849,0.8589,0.026,none,
2026-04-01T18:50:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6570.07,6595.0,36.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6475.0,6595.0,6695.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-04-01T18:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6568.07,6595.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,26.93,,,,,,,,,,
2026-04-01T19:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6576.21,6590.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T13:30:00+00:00,SPX,STOP_LOSS,ACTIVE_CENTERED,6493.94,6595.0,36.0,Primary stop-loss reached.,PRIMARY,6475.0,6595.0,6695.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,-0.5502,16.016,17.7868,-19.5898,-16.9341,0.8849,0.8589,0.026,none,
2026-04-02T18:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6561.44,6565.0,37.0,Opened the primary butterfly corridor layer.,PRIMARY,6445.0,6565.0,6665.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-04-06T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6596.96,6565.0,37.0,Primary take-profit reached.,PRIMARY,6445.0,6565.0,6665.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,1.0339,72.4193,73.7522,36.8136,39.0313,0.8849,0.8589,0.026,none,
2026-04-06T14:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6587.8,6570.0,38.0,Opened the primary butterfly corridor layer.,PRIMARY,6450.0,6570.0,6670.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-04-06T14:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6594.75,6575.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.75,,,,,,,,,,
2026-04-06T14:15:00+00:00,SPX,STOP_LOSS,DRIFTING,6606.77,6570.0,38.0,Primary stop-loss reached.,PRIMARY,6450.0,6570.0,6670.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,-0.2531,26.5938,27.4843,-9.012,-7.2367,0.8849,0.8589,0.026,none,
2026-04-06T14:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6610.3,6575.0,39.0,Opened the primary butterfly corridor layer.,PRIMARY,6455.0,6575.0,6675.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-04-06T14:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6607.26,6580.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,27.26,,,,,,,,,,
2026-04-06T14:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6594.43,6580.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6600.3,6580.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,20.3,,,,,,,,,,
2026-04-06T14:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6590.54,6580.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T15:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6600.42,6585.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.42,,,,,,,,,,
2026-04-06T15:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6598.24,6585.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T17:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6583.7,6600.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.3,,,,,,,,,,
2026-04-06T17:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6588.47,6600.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6582.51,6575.0,39.0,Primary take-profit reached.,PRIMARY,6455.0,6575.0,6675.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,0.3249,47.1751,49.1692,11.5694,14.4483,0.8849,0.8589,0.026,none,
2026-04-07T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6565.23,6590.0,40.0,Opened the primary butterfly corridor layer.,PRIMARY,6470.0,6590.0,6690.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-04-07T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6561.53,6585.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,23.47,,,,,,,,,,
2026-04-07T15:00:00+00:00,SPX,STOP_LOSS,DRIFTING,6542.3,6590.0,40.0,Primary stop-loss reached.,PRIMARY,6470.0,6590.0,6690.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,-0.2725,25.9047,26.7952,-9.701,-7.9257,0.8849,0.8589,0.026,none,
2026-04-07T15:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6548.37,6575.0,41.0,Opened the primary butterfly corridor layer.,PRIMARY,6455.0,6575.0,6675.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,
2026-04-07T15:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6555.49,6575.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.51,,,,,,,,,,
2026-04-07T15:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6556.43,6570.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T16:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6581.1,6565.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,,
2026-04-07T16:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6579.48,6565.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T16:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6583.87,6565.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,18.87,,,,,,,,,,
2026-04-07T17:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6584.4,6570.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T17:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6591.12,6570.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,21.12,,,,,,,,,,
2026-04-07T18:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6589.87,6575.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T18:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6565.64,6585.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.36,,,,,,,,,,
2026-04-07T19:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6595.64,6585.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T13:30:00+00:00,SPX,STOP_LOSS,ACTIVE_CENTERED,6785.47,6575.0,41.0,Primary stop-loss reached.,PRIMARY,6455.0,6575.0,6675.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,-0.8623,4.902,6.8844,-30.7037,-27.8365,0.8849,0.8589,0.026,none,
