timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,entry_slippage_cost,entry_commission_cost,paper_spread_entry_penalty,paper_spread_close_penalty,paper_spread_penalty_round_trip,modeled_max_loss,contracts_per_layer,option_multiplier,drift_distance,drift_count,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,close_slippage_cost,close_commission_cost,stress_profile,primary_return_pct,remaining_dte,sessions_held
2025-07-10T13:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6257.52,6240.0,77.0,Primary take-profit reached.,PRIMARY,6120.0,6240.0,6340.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,43.6337,45.6297,8.0279,10.9088,0.8849,0.8589,0.026,none,0.2255,,
2025-07-10T13:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6256.42,6255.0,78.0,Opened the primary butterfly corridor layer.,PRIMARY,6135.0,6255.0,6355.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-10T15:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6276.66,6260.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.66,,,,,,,,,,,,
2025-07-10T15:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6275.88,6265.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-11T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6247.94,6255.0,78.0,Primary take-profit reached.,PRIMARY,6135.0,6255.0,6355.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,47.8613,49.861,12.2555,15.1401,0.8849,0.8589,0.026,none,0.3442,,
2025-07-11T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6254.01,6280.0,79.0,Opened the primary butterfly corridor layer.,PRIMARY,6160.0,6280.0,6380.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-11T14:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6253.65,6280.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,26.35,,,,,,,,,,,,
2025-07-11T14:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6262.05,6275.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-14T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6249.15,6280.0,79.0,Primary take-profit reached.,PRIMARY,6160.0,6280.0,6380.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,63.8973,65.2706,28.2916,30.5496,0.8849,0.8589,0.026,none,0.7946,,
2025-07-14T13:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6253.13,6260.0,80.0,Opened the primary butterfly corridor layer.,PRIMARY,6140.0,6260.0,6360.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-15T13:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6278.01,6260.0,80.0,Primary take-profit reached.,PRIMARY,6140.0,6260.0,6360.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,43.8871,45.8913,8.2813,11.1704,0.8849,0.8589,0.026,none,0.2326,,
2025-07-15T14:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6283.83,6275.0,81.0,Opened the primary butterfly corridor layer.,PRIMARY,6155.0,6275.0,6375.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-15T14:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6259.29,6275.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.71,,,,,,,,,,,,
2025-07-15T15:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6264.02,6275.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-15T16:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6253.24,6270.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.76,,,,,,,,,,,,
2025-07-15T17:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6255.69,6270.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-15T17:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6253.76,6270.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.24,,,,,,,,,,,,
2025-07-15T17:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6254.53,6265.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6255.82,6275.0,81.0,Primary take-profit reached.,PRIMARY,6155.0,6275.0,6375.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,43.5723,45.5682,7.9665,10.8473,0.8849,0.8589,0.026,none,0.2237,,
2025-07-16T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6247.75,6260.0,82.0,Opened the primary butterfly corridor layer.,PRIMARY,6140.0,6260.0,6360.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-16T13:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6243.61,6260.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.39,,,,,,,,,,,,
2025-07-16T14:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6243.43,6255.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6238.66,6255.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.34,,,,,,,,,,,,
2025-07-16T14:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6242.37,6250.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16T15:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6224.31,6250.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,25.69,,,,,,,,,,,,
2025-07-16T15:35:00+00:00,SPX,STOP_LOSS,DRIFTING,6207.74,6260.0,82.0,Primary stop-loss reached.,PRIMARY,6140.0,6260.0,6360.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,25.5678,26.4889,-10.0379,-8.232,0.8849,0.8589,0.026,none,-0.2819,,
2025-07-16T15:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6224.71,6245.0,83.0,Opened the primary butterfly corridor layer.,PRIMARY,6125.0,6245.0,6345.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-16T15:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6225.96,6245.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.04,,,,,,,,,,,,
2025-07-16T15:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6239.89,6240.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16T17:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6255.39,6240.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.39,,,,,,,,,,,,
2025-07-16T17:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6254.38,6240.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17T13:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6280.49,6260.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,20.49,,,,,,,,,,,,
2025-07-17T14:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6276.51,6265.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17T15:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6285.35,6270.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.35,,,,,,,,,,,,
2025-07-17T15:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6284.63,6270.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17T15:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6290.94,6275.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.94,,,,,,,,,,,,
2025-07-17T15:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6291.95,6280.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17T16:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6295.05,6280.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.05,,,,,,,,,,,,
2025-07-17T16:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6292.76,6280.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-18T13:30:00+00:00,SPX,MAX_HOLD,ACTIVE_CENTERED,6309.9,6245.0,83.0,Max-hold session threshold reached (sessions_held=3).,PRIMARY,6125.0,6245.0,6345.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,32.8128,34.3249,-2.793,-0.396,0.8849,0.8589,0.026,none,,,3.0
2025-07-18T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6307.17,6300.0,84.0,Opened the primary butterfly corridor layer.,PRIMARY,6180.0,6300.0,6400.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-21T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6312.06,6300.0,84.0,Primary take-profit reached.,PRIMARY,6180.0,6300.0,6400.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,76.3143,77.6875,40.7085,42.9666,0.8849,0.8589,0.026,none,1.1433,,
2025-07-21T14:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6327.38,6300.0,85.0,Opened the primary butterfly corridor layer.,PRIMARY,6180.0,6300.0,6400.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-21T14:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6326.76,6300.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,26.76,,,,,,,,,,,,
2025-07-21T14:50:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6329.29,6310.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,19.29,8.0,,,,,,,,,,,
2025-07-21T14:55:00+00:00,SPX,REBUILT,REBUILD,6331.04,6300.0,85.0,Removed prior layers for rebuild.,PRIMARY,6180.0,6300.0,6400.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,28.1276,29.0285,-7.4782,-5.6924,0.8849,0.8589,0.026,none,,,
2025-07-21T14:55:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6331.04,6310.0,86.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6190.0,6310.0,6410.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-21T15:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6331.41,6310.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,21.41,,,,,,,,,,,,
2025-07-21T15:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6334.14,6320.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-21T19:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6314.84,6330.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.16,,,,,,,,,,,,
2025-07-22T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6304.03,6310.0,86.0,Primary take-profit reached.,PRIMARY,6190.0,6310.0,6410.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,47.5244,49.5117,11.9186,14.7908,0.8849,0.8589,0.026,none,0.3347,,
2025-07-22T14:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6289.92,6315.0,87.0,Opened the primary butterfly corridor layer.,PRIMARY,6195.0,6315.0,6415.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-22T14:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6288.56,6315.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,26.44,,,,,,,,,,,,
2025-07-22T14:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6295.41,6310.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-22T14:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6294.83,6310.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.17,,,,,,,,,,,,
2025-07-22T14:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6299.31,6305.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6332.57,6315.0,87.0,Primary take-profit reached.,PRIMARY,6195.0,6315.0,6415.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,43.5673,45.5623,7.9615,10.8414,0.8849,0.8589,0.026,none,0.2236,,
2025-07-23T14:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6324.72,6315.0,88.0,Opened the primary butterfly corridor layer.,PRIMARY,6195.0,6315.0,6415.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-23T15:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6341.49,6325.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.49,,,,,,,,,,,,
2025-07-23T16:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6339.65,6325.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24T13:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6372.81,6355.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.81,,,,,,,,,,,,
2025-07-24T13:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6367.26,6355.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24T13:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6372.22,6355.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.22,,,,,,,,,,,,
2025-07-24T14:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6368.41,6355.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6376.1,6360.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,,,,
2025-07-24T15:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6377.48,6365.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T13:30:00+00:00,SPX,MAX_HOLD,ACTIVE_CENTERED,6372.76,6315.0,88.0,Max-hold session threshold reached (sessions_held=3).,PRIMARY,6195.0,6315.0,6415.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,37.0254,38.5221,1.4196,3.8012,0.8849,0.8589,0.026,none,,,3.0
2025-07-25T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6373.97,6375.0,89.0,Opened the primary butterfly corridor layer.,PRIMARY,6255.0,6375.0,6475.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-28T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6396.26,6375.0,89.0,Primary take-profit reached.,PRIMARY,6255.0,6375.0,6475.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,70.1064,71.4792,34.5006,36.7582,0.8849,0.8589,0.026,none,0.969,,
2025-07-28T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6393.21,6395.0,90.0,Opened the primary butterfly corridor layer.,PRIMARY,6275.0,6395.0,6495.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-29T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6403.01,6395.0,90.0,Primary take-profit reached.,PRIMARY,6275.0,6395.0,6495.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,47.367,49.3676,11.7612,14.6467,0.8849,0.8589,0.026,none,0.3303,,
2025-07-29T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6400.71,6385.0,91.0,Opened the primary butterfly corridor layer.,PRIMARY,6265.0,6385.0,6485.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-29T15:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6372.86,6390.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.14,,,,,,,,,,,,
2025-07-29T15:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6376.13,6390.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29T15:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6373.23,6390.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.77,,,,,,,,,,,,
2025-07-29T15:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6378.74,6390.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6377.69,6385.0,91.0,Primary take-profit reached.,PRIMARY,6265.0,6385.0,6485.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,47.7231,49.7219,12.1173,15.001,0.8849,0.8589,0.026,none,0.3403,,
2025-07-30T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6376.34,6375.0,92.0,Opened the primary butterfly corridor layer.,PRIMARY,6255.0,6375.0,6475.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-30T18:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6366.68,6385.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,18.32,,,,,,,,,,,,
2025-07-30T18:55:00+00:00,SPX,ABORTED,DRIFTING,6348.18,6375.0,92.0,Regime turned TREND_DOWN.,PRIMARY,6255.0,6375.0,6475.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,32.2794,33.293,-3.3264,-1.4279,0.8849,0.8589,0.026,none,,,
2025-07-31T18:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6366.57,6380.0,93.0,Opened the primary butterfly corridor layer.,PRIMARY,6260.0,6380.0,6480.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-07-31T19:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6355.46,6375.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.54,,,,,,,,,,,,
2025-07-31T19:50:00+00:00,SPX,STOP_LOSS,ACTIVE_CENTERED,6330.74,6380.0,93.0,Primary stop-loss reached.,PRIMARY,6260.0,6380.0,6480.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,25.8725,26.7784,-9.7333,-7.9425,0.8849,0.8589,0.026,none,-0.2734,,
2025-08-01T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6224.38,6245.0,94.0,Opened the primary butterfly corridor layer.,PRIMARY,6125.0,6245.0,6345.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-08-01T17:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6228.29,6245.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.71,,,,,,,,,,,,
2025-08-01T18:05:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6215.77,6240.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,24.23,8.0,,,,,,,,,,,
2025-08-01T18:10:00+00:00,SPX,REBUILT,REBUILD,6216.18,6245.0,94.0,Removed prior layers for rebuild.,PRIMARY,6125.0,6245.0,6345.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,29.7051,30.6061,-5.9007,-4.1148,0.8849,0.8589,0.026,none,,,
2025-08-01T18:10:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6216.18,6240.0,95.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6120.0,6240.0,6340.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-08-01T18:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6220.7,6240.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.3,,,,,,,,,,,,
2025-08-01T18:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6228.66,6240.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04T13:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6288.49,6240.0,95.0,Primary take-profit reached.,PRIMARY,6120.0,6240.0,6340.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,49.7001,51.0863,14.0943,16.3654,0.8849,0.8589,0.026,none,0.3958,,
2025-08-04T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6322.39,6315.0,96.0,Opened the primary butterfly corridor layer.,PRIMARY,6195.0,6315.0,6415.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-08-05T13:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6342.19,6325.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.19,,,,,,,,,,,,
2025-08-05T13:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6338.87,6325.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05T14:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6326.14,6315.0,96.0,Primary take-profit reached.,PRIMARY,6195.0,6315.0,6415.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,44.2561,46.2184,8.6503,11.4975,0.8849,0.8589,0.026,none,0.2429,,
2025-08-05T15:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6300.97,6320.0,97.0,Opened the primary butterfly corridor layer.,PRIMARY,6200.0,6320.0,6420.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,0.8849,0.8849,0.8589,0.026,0.0,0.0,0.0,55.6058,1.0,100.0,,,,,,,,,,,,,
2025-08-05T15:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6303.11,6320.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.89,,,,,,,,,,,,
2025-08-05T15:40:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6295.25,6315.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,19.75,8.0,,,,,,,,,,,
2025-08-05T15:45:00+00:00,SPX,REBUILT,REBUILD,6295.68,6320.0,97.0,Removed prior layers for rebuild.,PRIMARY,6200.0,6320.0,6420.0,100.0,120.0,100.0,broken_lower,5.0,35.6058,34.7209,,0.8849,,,0.0,0.0,0.0,,1.0,100.0,,,30.5681,31.4691,-5.0377,-3.2518,0.8849,0.8589,0.026,none,,,
